id,time,latitude,longitude,wifi,addr
23,27MAR2013:13:07:19,43.70662970,-72.28704480,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:14:18:48,43.70541700,-72.28319520,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:14:38:48,43.70542260,-72.28320020,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:15:38:48,43.70541750,-72.28322560,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:15:58:48,43.70542170,-72.28320480,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:16:18:48,43.70540870,-72.28322780,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:17:18:48,43.70543810,-72.28321300,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:17:38:48,43.70540930,-72.28324490,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:18:18:47,43.70542080,-72.28315930,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:18:38:47,43.70542171,-72.28331582,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:18:38:48,43.70541450,-72.28322450,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:19:38:48,43.70540435,-72.28307946,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:19:58:46,43.70533697,-72.28313606,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:20:58:48,43.70541990,-72.28322090,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:21:18:46,43.70543078,-72.28322493,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:21:18:48,43.70541940,-72.28321950,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:21:38:47,43.70544972,-72.28324394,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:22:38:45,43.70535617,-72.28304965,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:22:58:48,43.70537744,-72.28309318,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:23:18:48,43.70541570,-72.28322950,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:23:38:48,43.70559859,-72.28331223,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,20APR2013:23:58:45,43.70545509,-72.28319813,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:00:38:43,43.70552828,-72.28320916,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:00:58:43,43.70550184,-72.28320906,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:01:18:45,43.70543157,-72.28316035,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:02:38:43,43.70548648,-72.28323465,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:02:58:43,43.70549302,-72.28322423,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:03:22:42,43.70543074,-72.28318579,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:03:38:48,43.70547940,-72.28324320,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:03:58:48,43.70541060,-72.28324120,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:04:18:48,43.70546710,-72.28316830,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:04:38:48,43.70546850,-72.28322190,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:04:58:48,43.70538930,-72.28321380,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:05:18:49,43.70612670,-72.28331350,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:05:38:48,43.70615910,-72.28330530,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:05:58:48,43.70613570,-72.28330240,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:06:18:48,43.70613820,-72.28331270,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:06:38:48,43.70612730,-72.28331180,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:06:58:48,43.70613990,-72.28330870,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:18:43,43.70540771,-72.28328982,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:18:48,43.70614840,-72.28333730,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:38:44,43.70544844,-72.28324218,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:38:48,43.70613840,-72.28331040,in[north-park],18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:58:44,43.70539776,-72.28323863,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:07:58:48,43.70543150,-72.28321910,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:08:18:48,43.70542710,-72.28324670,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:08:38:48,43.70544000,-72.28321250,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:08:58:48,43.70543820,-72.28320290,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:09:18:48,43.70544710,-72.28319420,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:09:38:48,43.70602080,-72.28330170,,16 North Park Street; 16; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:09:58:48,43.70685800,-72.28717580,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:10:18:48,43.70682190,-72.28717580,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:10:38:48,43.70678890,-72.28721770,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:10:58:48,43.70679070,-72.28722090,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:10:58:49,43.70679130,-72.28722310,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:11:38:48,43.70576410,-72.28338520,in[north-park],14 North Park Street; 14; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:11:58:48,43.70545760,-72.28327250,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:12:18:48,43.70548600,-72.28323430,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:12:38:48,43.70541310,-72.28318290,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:12:58:48,43.70544390,-72.28322820,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:13:18:48,43.70543380,-72.28318760,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:18:28:33,43.70531979,-72.28326262,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:21:38:48,43.70541580,-72.28320010,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:21:58:48,43.70541380,-72.28319900,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:22:18:48,43.70544260,-72.28321280,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:22:55:53,43.70547865,-72.28281128,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,21APR2013:23:38:38,43.70540063,-72.28322714,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:00:38:48,43.70542200,-72.28320150,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:00:57:57,43.70540090,-72.28334189,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:00:58:48,43.70542040,-72.28320340,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:01:18:35,43.70551483,-72.28307941,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:01:28:59,43.70554146,-72.28299476,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:01:58:36,43.70545086,-72.28319172,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:02:38:48,43.70544580,-72.28318350,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:02:58:48,43.70543330,-72.28324460,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:03:26:58,43.70584289,-72.28316610,,16 North Park Street; 16; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:03:57:55,43.70539950,-72.28289490,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:04:28:33,43.70495960,-72.28272462,,4 N Park St; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:04:38:35,43.70546588,-72.28326521,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:04:38:48,43.70542150,-72.28320020,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:04:58:48,43.70899820,-72.28408340,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:05:17:40,43.70894680,-72.28409120,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:05:18:33,43.70567583,-72.28280331,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:05:38:48,43.70897750,-72.28410770,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:05:58:34,43.70549375,-72.28316248,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:05:58:48,43.70898780,-72.28405180,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:06:18:48,43.70664790,-72.28694110,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:06:29:28,43.70528198,-72.28311628,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:06:38:48,43.70703710,-72.28684970,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:06:58:34,43.70502161,-72.28308662,,4 N Park St; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:06:58:48,43.70701090,-72.28686340,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:07:18:48,43.70690220,-72.28336040,in[north-park],24 North Park Street; 24; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:07:38:48,43.70542980,-72.28323260,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:07:58:34,43.70544053,-72.28304148,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:07:58:48,43.70542560,-72.28320530,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:08:18:48,43.70543520,-72.28318750,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:08:38:33,43.70541649,-72.28316784,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:08:38:48,43.70541380,-72.28320230,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:08:58:48,43.70542610,-72.28319710,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:09:01:09,43.70500519,-72.28332888,,4 N Park St; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:09:18:48,43.70542960,-72.28320880,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:09:38:48,43.70544590,-72.28323180,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:09:58:48,43.70543800,-72.28325780,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:10:18:48,43.70537360,-72.28320030,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:10:38:48,43.70539770,-72.28321750,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:10:58:48,43.70542640,-72.28322250,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:11:18:48,43.70662360,-72.28698080,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:11:38:48,43.70504800,-72.28893550,in[baker-berry],Baker Memorial Library; 3; Wentworth Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:11:58:48,43.70544290,-72.28319080,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:12:18:48,43.70544560,-72.28324190,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:12:38:48,43.70540200,-72.28323410,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:12:58:48,43.70544120,-72.28321400,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:13:18:48,43.70540490,-72.28320750,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:13:38:49,43.70542340,-72.28320450,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:13:58:48,43.70539920,-72.28321620,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:14:18:48,43.70540180,-72.28319990,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:14:36:49,43.70543440,-72.28319080,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:14:57:31,43.70540460,-72.28321510,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:20:14:16,43.70545404,-72.28318422,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:20:34:25,43.70550520,-72.28324523,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:20:44:35,43.70549656,-72.28325582,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:21:18:28,43.70560107,-72.28304082,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:21:28:21,43.70542313,-72.28315593,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,22APR2013:22:18:28,43.70545186,-72.28317597,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:01:32:10,43.70562630,-72.28328766,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:01:58:27,43.70544442,-72.28318316,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:02:02:21,43.70559851,-72.28317443,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:02:18:48,43.70542860,-72.28315270,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:02:37:23,43.70547160,-72.28311840,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:02:58:48,43.70542100,-72.28316570,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:03:18:26,43.70546232,-72.28320405,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:03:18:48,43.70538500,-72.28319440,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:03:38:26,43.70533437,-72.28323955,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:03:38:48,43.70544220,-72.28318180,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:03:58:26,43.70550317,-72.28328512,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:04:38:25,43.70536617,-72.28325597,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:04:58:26,43.70541430,-72.28324553,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:05:18:26,43.70537709,-72.28299877,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:06:18:48,43.70543610,-72.28316710,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:06:58:25,43.70534961,-72.28323597,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:06:58:48,43.70544720,-72.28319360,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:07:18:48,43.70538330,-72.28318930,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:08:38:28,43.70530432,-72.28316414,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:08:38:48,43.70671080,-72.28692980,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:08:58:48,43.70671370,-72.28693100,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:09:18:48,43.70696980,-72.28692910,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:09:38:24,43.70538128,-72.28335991,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:09:38:48,43.70700770,-72.28690380,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:09:58:48,43.70694040,-72.28690020,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:10:01:36,43.70527358,-72.28319791,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:10:18:48,43.70680410,-72.28694850,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:10:38:25,43.70537929,-72.28320190,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:10:38:48,43.70690100,-72.28690360,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:11:38:23,43.70548089,-72.28310688,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:12:33:59,43.70523975,-72.28278754,,4 N Park St; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:13:04:21,43.70540489,-72.28316836,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:15:18:48,43.70540840,-72.28316040,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:16:18:22,43.70636948,-72.28704520,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:18:59:51,43.70551581,-72.28314848,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:19:38:20,43.70540746,-72.28315356,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:19:51:32,43.70560956,-72.28315811,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:20:21:40,43.70531741,-72.28297493,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:20:58:20,43.70540195,-72.28322253,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:20:58:48,43.70541640,-72.28319740,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:21:18:04,43.70550668,-72.28311858,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:21:18:49,43.70545490,-72.28316300,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:21:38:48,43.70544750,-72.28317800,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:22:21:16,43.70547570,-72.28325019,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,23APR2013:23:58:48,43.70541810,-72.28317250,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:00:38:48,43.70538580,-72.28320310,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:00:58:48,43.70552850,-72.28312340,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:01:17:46,43.70529224,-72.28320373,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:01:37:02,43.70548244,-72.28312166,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:02:38:48,43.70543430,-72.28315250,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:02:48:39,43.70553447,-72.28314565,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:02:58:48,43.70541080,-72.28317930,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:03:18:48,43.70535820,-72.28319060,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:03:38:18,43.70560445,-72.28308361,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:03:38:48,43.70544340,-72.28315200,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:03:49:44,43.70560927,-72.28321380,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:03:58:48,43.70539290,-72.28317520,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:04:18:17,43.70538024,-72.28322273,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:04:18:48,43.70543120,-72.28314880,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:04:36:53,43.70548661,-72.28321506,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,24APR2013:04:38:48,43.70543670,-72.28315400,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
